Regulon,Size,NES,p.value,FDR,Sign
PDPK1_P,78,0.61,0.543,0.775,-
GMEB1_P,42,0.61,0.543,0.775,-
FBXO11_P,37,0.61,0.541,0.775,-
TMED4_P,27,0.61,0.54,0.773,-
NCKIPSD_P,43,0.62,0.537,0.771,-
DUSP19_P,85,0.62,0.537,0.771,-
RAF1_P,78,0.62,0.536,0.771,-
SORT1_P,71,0.62,0.535,0.771,-
EPHA4_P,40,0.62,0.535,0.771,-
AXL_P,42,0.62,0.535,0.771,-
JUP_P,575,0.62,0.533,0.77,-
TRIM63_P,51,0.63,0.532,0.77,-
USP33_P,25,0.63,0.53,0.769,-
ZC3H7B_P,31,0.63,0.529,0.768,-
GRM7_P,32,0.63,0.528,0.768,-
MAP3K1_P,66,0.63,0.528,0.768,-
MED9_P,69,0.63,0.528,0.768,-
KDM3B_P,54,0.63,0.527,0.768,-
TCEAL8_P,182,0.64,0.525,0.766,-
S100A10_P,96,0.64,0.524,0.766,-
MAF1_P,45,0.64,0.521,0.765,-
TBC1D16_P,46,0.64,0.521,0.765,-
TADA1_P,151,0.64,0.521,0.765,-
IRF2BP2_P,170,0.64,0.52,0.765,-
TBC1D9_P,34,0.64,0.519,0.765,-
REL_P,73,0.64,0.519,0.765,-
HCFC2_P,202,0.64,0.519,0.765,-
RAB9A_P,69,0.65,0.519,0.765,-
AKAP17A_P,61,0.65,0.518,0.765,-
ID1_P,68,0.65,0.516,0.764,-
ARHGAP29_P,41,0.65,0.516,0.764,-
SAV1_P,25,0.65,0.515,0.764,-
STK11_P,51,0.65,0.515,0.764,-
RPS6KB1_P,36,0.65,0.515,0.764,-
SP1_P,66,0.65,0.514,0.764,-
FUT8_P,50,0.65,0.513,0.763,-
GSK3A_P,29,0.66,0.512,0.763,-
RAPGEF3_P,40,0.66,0.512,0.762,-
RGS14_P,41,0.66,0.512,0.762,-
CAV3_P,59,0.66,0.511,0.762,-
ANG_P,92,0.66,0.51,0.761,-
MORC4_P,58,0.66,0.507,0.758,-
GLRX2_P,111,0.67,0.504,0.756,-
CREB3L4_P,357,0.67,0.504,0.756,-
NR4A1_P,73,0.67,0.504,0.756,-
BCL2L1_P,47,0.67,0.503,0.756,-
PRSS8_P,57,0.67,0.503,0.756,-
FGFBP1_P,67,0.67,0.503,0.756,-
KDM4C_P,41,0.68,0.5,0.752,-
LPIN2_P,254,0.68,0.5,0.752,-
PTPRZ1_P,76,0.68,0.498,0.751,-
HEXIM2_P,111,0.68,0.497,0.751,-
DMAP1_P,46,0.68,0.497,0.751,-
ILK_P,66,0.68,0.496,0.751,-
SMAD3_P,67,0.68,0.494,0.749,-
PRKAB2_P,61,0.68,0.494,0.749,-
RAB24_P,94,0.68,0.494,0.749,-
TMOD2_P,34,0.68,0.494,0.749,-
JUNB_P,55,0.69,0.49,0.746,-
ANXA3_P,51,0.69,0.489,0.745,-
EDRF1_P,128,0.69,0.488,0.745,-
EFS_P,48,0.69,0.488,0.744,-
DAPK2_P,31,0.69,0.487,0.744,-
SOX15_P,112,0.7,0.486,0.743,-
CBL_P,49,0.7,0.485,0.742,-
GPRC5C_P,45,0.7,0.485,0.742,-
SP2_P,29,0.7,0.483,0.74,-
CARHSP1_P,153,0.7,0.483,0.74,-
BCL11A_P,90,0.7,0.482,0.74,-
KAT8_P,101,0.7,0.482,0.74,-
ANKRD1_P,80,0.7,0.482,0.74,-
DNMT3A_P,120,0.71,0.479,0.737,-
ZNF397_P,69,0.71,0.479,0.737,-
SSBP3_P,242,0.71,0.478,0.737,-
ARHGAP23_P,31,0.72,0.474,0.734,-
ADCY7_P,80,0.72,0.473,0.733,-
FGA_P,44,0.72,0.47,0.73,-
IFT57_P,64,0.73,0.468,0.728,-
ARF4_P,40,0.73,0.467,0.728,-
CTNND1_P,51,0.73,0.466,0.726,-
SH3GL3_P,68,0.73,0.465,0.726,-
ZNF8_P,36,0.73,0.465,0.726,-
CARS_P,28,0.73,0.464,0.726,-
SH3BGR_P,41,0.73,0.464,0.726,-
NGEF_P,35,0.73,0.463,0.726,-
ZBTB14_P,74,0.74,0.461,0.725,-
PAK4_P,60,0.74,0.461,0.724,-
BAIAP2_P,41,0.74,0.458,0.721,-
ARL5A_P,42,0.74,0.458,0.721,-
TBC1D10A_P,30,0.74,0.458,0.721,-
TG_P,50,0.74,0.458,0.721,-
BLZF1_P,158,0.74,0.457,0.721,-
CTNNBIP1_P,78,0.74,0.457,0.721,-
CRYAB_P,137,0.74,0.457,0.721,-
ERO1A_P,43,0.75,0.456,0.721,-
PDLIM1_P,109,0.75,0.454,0.721,-
RPS6KB2_P,33,0.75,0.453,0.721,-
ZNF133_P,46,0.75,0.452,0.721,-
ITGB1BP2_P,37,0.76,0.448,0.717,-
IRAK3_P,46,0.76,0.446,0.715,-
MCM7_P,122,0.76,0.446,0.715,-
RSU1_P,46,0.76,0.446,0.715,-
SBK2_P,33,0.76,0.446,0.715,-
SRGAP2_P,61,0.76,0.446,0.715,-
RINT1_P,43,0.76,0.445,0.715,-
PDE4DIP_P,52,0.77,0.443,0.715,-
ABI1_P,27,0.77,0.443,0.715,-
MAML1_P,48,0.77,0.443,0.715,-
PLCD1_P,33,0.77,0.443,0.715,-
WASL_P,147,0.77,0.441,0.714,-
MED11_P,55,0.77,0.439,0.712,-
SFMBT1_P,115,0.77,0.439,0.712,-
CIC_P,92,0.78,0.438,0.712,-
ITLN1_P,45,0.78,0.438,0.712,-
RAB22A_P,52,0.78,0.437,0.712,-
HABP4_P,285,0.78,0.437,0.712,-
ZMAT5_P,68,0.78,0.437,0.712,-
PSD4_P,50,0.78,0.435,0.712,-
ELP3_P,154,0.78,0.435,0.712,-
SMOC1_P,38,0.78,0.434,0.711,-
GNAO1_P,43,0.79,0.431,0.709,-
ZNF629_P,54,0.79,0.431,0.709,-
DDR1_P,41,0.79,0.43,0.709,-
PICK1_P,48,0.79,0.43,0.708,-
GGCT_P,37,0.79,0.429,0.708,-
SATB1_P,113,0.79,0.429,0.708,-
ALCAM_P,51,0.79,0.428,0.708,-
PLPP1_P,66,0.79,0.427,0.708,-
ZBTB3_P,36,0.79,0.427,0.708,-
MRAS_P,45,0.8,0.426,0.707,-
ARID1B_P,66,0.8,0.425,0.707,-
PRMT2_P,47,0.8,0.424,0.706,-
FAF1_P,63,0.8,0.424,0.706,-
TBC1D14_P,32,0.8,0.422,0.703,-
NFRKB_P,45,0.81,0.421,0.703,-
ARHGEF4_P,43,0.81,0.421,0.703,-
KLF5_P,96,0.81,0.421,0.703,-
KDM1A_P,75,0.81,0.42,0.703,-
SLC20A1_P,67,0.81,0.42,0.703,-
YAP1_P,149,0.81,0.42,0.703,-
YOD1_P,63,0.81,0.419,0.702,-
SIRT5_P,216,0.81,0.417,0.701,-
TSG101_P,138,0.81,0.416,0.7,-
PTPRU_P,84,0.81,0.416,0.7,-
ZNF784_P,40,0.82,0.415,0.699,-
TICAM1_P,25,0.82,0.414,0.699,-
NTS_P,44,0.82,0.412,0.697,-
UNC5B_P,49,0.82,0.412,0.697,-
TRIM54_P,52,0.82,0.411,0.697,-
RRAGB_P,69,0.82,0.41,0.696,-
ZNF346_P,84,0.83,0.409,0.695,-
IFT27_P,67,0.83,0.408,0.694,-
CALML5_P,44,0.83,0.408,0.694,-
STAC3_P,103,0.83,0.407,0.694,-
ZNF277_P,63,0.83,0.407,0.694,-
RIT1_P,76,0.83,0.404,0.692,-
LATS2_P,47,0.84,0.402,0.69,-
STK4_P,26,0.84,0.401,0.689,-
PRKAG2_P,33,0.84,0.401,0.689,-
GRHL2_P,82,0.84,0.401,0.689,-
DAP_P,48,0.84,0.398,0.689,-
PHB_P,184,0.85,0.398,0.689,-
UIMC1_P,46,0.85,0.398,0.689,-
PIK3CB_P,51,0.85,0.397,0.688,-
SDHD_P,35,0.85,0.394,0.686,-
GNAS_P,54,0.85,0.393,0.686,-
RORA_P,128,0.85,0.393,0.686,-
REM1_P,36,0.86,0.39,0.685,-
ARHGEF11_P,84,0.86,0.389,0.685,-
MBD1_P,65,0.86,0.389,0.685,-
GNG4_P,63,0.86,0.389,0.685,-
ARFGEF3_P,71,0.86,0.388,0.685,-
GNG10_P,57,0.86,0.388,0.685,-
MAP2K2_P,40,0.87,0.386,0.684,-
CENPU_P,97,0.87,0.386,0.684,-
CLOCK_P,72,0.87,0.385,0.684,-
MEF2A_P,53,0.87,0.384,0.684,-
GNB5_P,57,0.87,0.383,0.682,-
APOE_P,39,0.87,0.383,0.682,-
MED26_P,136,0.87,0.382,0.682,-
ZNF830_P,94,0.87,0.382,0.682,-
GRK5_P,27,0.88,0.381,0.68,-
DDX1_P,144,0.88,0.38,0.679,-
ITGA7_P,46,0.88,0.379,0.679,-
AGAP3_P,45,0.88,0.379,0.679,-
ZNF770_P,101,0.88,0.378,0.679,-
TBC1D9B_P,27,0.88,0.377,0.679,-
PLD2_P,87,0.88,0.377,0.679,-
JMY_P,63,0.89,0.376,0.679,-
PLCL2_P,109,0.89,0.375,0.678,-
NISCH_P,70,0.89,0.373,0.677,-
KAT7_P,72,0.89,0.372,0.677,-
KDM2B_P,103,0.89,0.372,0.677,-
SDHA_P,58,0.89,0.372,0.677,-
ZBTB47_P,180,0.89,0.371,0.677,-
ZNF688_P,42,0.9,0.371,0.677,-
IKBKB_P,52,0.9,0.37,0.677,-
ARHGEF12_P,31,0.9,0.37,0.677,-
PPP2R2A_P,50,0.9,0.369,0.677,-
PECAM1_P,30,0.91,0.365,0.672,-
FAM126A_P,71,0.91,0.364,0.672,-
GTF2IRD1_P,76,0.91,0.364,0.672,-
DOT1L_P,51,0.91,0.363,0.672,-
TTN_P,120,0.91,0.363,0.672,-
RTN2_P,49,0.91,0.363,0.672,-
CAMK2B_P,30,0.91,0.363,0.672,-
CYTH3_P,60,0.91,0.363,0.672,-
MAP4K3_P,74,0.91,0.362,0.672,-
KLF13_P,35,0.91,0.361,0.672,-
ZNF689_P,66,0.91,0.36,0.671,-
ZNF385A_P,93,0.92,0.358,0.668,-
MYLK2_P,43,0.92,0.357,0.668,-
ZBTB7B_P,94,0.92,0.357,0.668,-
DPYSL5_P,35,0.92,0.356,0.666,-
ABL1_P,43,0.93,0.355,0.665,-
ARHGDIA_P,56,0.93,0.355,0.665,-
PDE7A_P,54,0.93,0.354,0.665,-
SH2D2A_P,92,0.93,0.352,0.663,-
PPP3CB_P,31,0.93,0.351,0.662,-
ELL2_P,422,0.93,0.351,0.662,-
CERS4_P,100,0.93,0.35,0.662,-
NARFL_P,180,0.93,0.35,0.661,-
RCOR3_P,145,0.93,0.35,0.661,-
RAB3D_P,45,0.94,0.349,0.661,-
MPZL1_P,30,0.94,0.347,0.659,-
NEK4_P,34,0.94,0.347,0.659,-
ETV6_P,90,0.94,0.347,0.659,-
ZNF565_P,73,0.94,0.346,0.659,-
FLRT3_P,68,0.94,0.346,0.659,-
EIF4A2_P,167,0.94,0.346,0.659,-
CHD9_P,68,0.94,0.345,0.659,-
ERBIN_P,29,0.94,0.345,0.659,-
CDC42_P,46,0.94,0.345,0.659,-
POGZ_P,231,0.94,0.345,0.659,-
STAMBP_P,29,0.94,0.345,0.659,-
KSR2_P,25,0.95,0.344,0.659,-
FEZ2_P,53,0.95,0.343,0.659,-
EIF2AK3_P,114,0.95,0.343,0.659,-
CBFA2T3_P,70,0.95,0.342,0.659,-
TCEAL5_P,112,0.95,0.341,0.659,-
ASB9_P,39,0.95,0.341,0.659,-
RND3_P,32,0.96,0.338,0.657,-
ZNF703_P,77,0.96,0.337,0.656,-
MED18_P,165,0.96,0.337,0.656,-
SDHC_P,43,0.96,0.336,0.656,-
EPHA2_P,99,0.96,0.335,0.656,-
PRKCQ_P,39,0.97,0.334,0.655,-
MURC_P,252,0.97,0.334,0.655,-
ARHGAP1_P,65,0.97,0.333,0.655,-
ARL11_P,46,0.97,0.333,0.655,-
ATP8B1_P,189,0.97,0.333,0.655,-
IFT172_P,73,0.97,0.333,0.655,-
YPEL5_P,66,0.97,0.331,0.654,-
ANK1_P,56,0.97,0.33,0.652,-
STRN_P,208,0.98,0.328,0.651,-
NAE1_P,47,0.98,0.327,0.65,-
EPS8_P,69,0.98,0.326,0.65,-
STAT5B_P,52,0.98,0.326,0.65,-
CAMK1_P,30,0.98,0.326,0.649,-
AKAP7_P,51,0.98,0.325,0.649,-
FOXA1_P,150,0.98,0.325,0.649,-
ZEB1_P,95,0.98,0.325,0.649,-
TRIM55_P,27,0.99,0.324,0.649,-
LEF1_P,71,0.99,0.324,0.649,-
DRG2_P,34,0.99,0.323,0.649,-
NAA16_P,82,0.99,0.323,0.649,-
BLNK_P,38,0.99,0.322,0.648,-
YARS_P,70,0.99,0.322,0.648,-
ARHGAP26_P,114,0.99,0.321,0.648,-
TRIP4_P,142,0.99,0.321,0.648,-
ESF1_P,72,0.99,0.32,0.648,-
SLC30A9_P,37,1,0.319,0.648,-
CCL28_P,85,1,0.319,0.648,-
POLR3K_P,164,1,0.318,0.648,-
GNG11_P,38,1,0.317,0.648,-
ARF6_P,53,1,0.316,0.648,-
CLDN3_P,120,1,0.316,0.648,-
LZTFL1_P,122,1,0.315,0.648,-
VIP_P,73,1,0.315,0.648,-
RPS6KA5_P,47,1.01,0.314,0.648,-
PPP4R1_P,43,1.01,0.314,0.648,-
PLCH1_P,67,1.01,0.314,0.648,-
VPS25_P,127,1.01,0.314,0.648,-
LEPR_P,39,1.01,0.312,0.648,-
NEO1_P,178,1.01,0.312,0.648,-
FGFR1_P,56,1.01,0.312,0.648,-
SUFU_P,52,1.01,0.311,0.648,-
ELF3_P,190,1.01,0.311,0.647,-
RCHY1_P,61,1.01,0.31,0.647,-
NTRK2_P,94,1.02,0.309,0.646,-
DOK1_P,61,1.02,0.308,0.645,-
KAT5_P,34,1.02,0.307,0.645,-
ING4_P,84,1.02,0.307,0.645,-
MAP3K6_P,52,1.02,0.307,0.645,-
IRAK2_P,56,1.02,0.306,0.645,-
SORBS3_P,50,1.02,0.306,0.645,-
CEBPA_P,68,1.02,0.306,0.645,-
FGF1_P,38,1.03,0.305,0.645,-
TMEM9B_P,56,1.03,0.304,0.644,-
RASSF3_P,51,1.03,0.304,0.644,-
TRIM24_P,36,1.03,0.304,0.644,-
COPS3_P,28,1.03,0.304,0.644,-
DCAF6_P,79,1.03,0.303,0.644,-
ZNF280D_P,48,1.04,0.3,0.64,-
ANXA4_P,32,1.04,0.298,0.638,-
TLR3_P,70,1.04,0.298,0.638,-
ZZEF1_P,48,1.04,0.298,0.638,-
DUOX2_P,41,1.04,0.297,0.638,-
ZNF84_P,74,1.04,0.297,0.638,-
IRS1_P,59,1.04,0.297,0.638,-
POLR3G_P,212,1.04,0.296,0.638,-
ZNF267_P,78,1.05,0.294,0.638,-
MTF1_P,142,1.05,0.294,0.638,-
ARHGAP17_P,28,1.05,0.294,0.638,-
GNAI3_P,33,1.05,0.292,0.636,-
PBXIP1_P,420,1.05,0.292,0.636,-
TENM4_P,80,1.06,0.291,0.636,-
RGS12_P,28,1.06,0.291,0.636,-
ERN2_P,329,1.06,0.289,0.634,-
NFKBIA_P,30,1.06,0.287,0.633,-
NCK1_P,66,1.06,0.287,0.633,-
TCF7_P,130,1.07,0.287,0.633,-
DEF8_P,57,1.07,0.286,0.633,-
MEF2C_P,153,1.07,0.286,0.633,-
SLK_P,90,1.07,0.286,0.633,-
FOXK2_P,54,1.07,0.285,0.633,-
TET2_P,63,1.07,0.285,0.633,-
ELF4_P,106,1.07,0.285,0.633,-
NR2C2_P,144,1.07,0.284,0.633,-
RAB4A_P,48,1.07,0.284,0.633,-
APLP2_P,47,1.07,0.283,0.633,-
KIAA1324L_P,32,1.07,0.283,0.633,-
ADGRA2_P,86,1.07,0.283,0.633,-
ADGRL2_P,45,1.08,0.282,0.633,-
RPL7L1_P,57,1.08,0.281,0.633,-
ZSCAN25_P,25,1.08,0.28,0.632,-
TRIM29_P,122,1.08,0.279,0.632,-
OBSCN_P,27,1.08,0.279,0.632,-
RABL3_P,41,1.08,0.279,0.631,-
PRKAB1_P,43,1.09,0.277,0.63,-
AKT2_P,29,1.09,0.277,0.63,-
SIRT3_P,39,1.09,0.277,0.63,-
MED30_P,50,1.09,0.277,0.63,-
SLC4A11_P,46,1.09,0.276,0.63,-
ZNF800_P,64,1.09,0.275,0.629,-
TADA3_P,60,1.1,0.273,0.626,-
SIRT2_P,173,1.1,0.273,0.626,-
TRPV4_P,82,1.1,0.272,0.625,-
NGFR_P,52,1.1,0.271,0.624,-
RAB5C_P,43,1.1,0.271,0.624,-
MED21_P,72,1.1,0.27,0.623,-
REPS2_P,57,1.1,0.27,0.623,-
ATP2A1_P,53,1.11,0.269,0.621,-
IDE_P,55,1.11,0.269,0.621,-
GNA15_P,85,1.11,0.268,0.621,-
ARAP2_P,28,1.11,0.268,0.621,-
CDC42BPG_P,44,1.11,0.268,0.621,-
MAP2K3_P,96,1.11,0.266,0.618,-
IQSEC1_P,48,1.12,0.265,0.617,-
FH_P,84,1.12,0.264,0.617,-
SRGAP3_P,47,1.12,0.263,0.616,-
APOA1_P,29,1.12,0.263,0.616,-
ACTN2_P,256,1.12,0.263,0.616,-
SIRT1_P,34,1.12,0.263,0.616,-
KNG1_P,55,1.12,0.261,0.615,-
GSN_P,38,1.12,0.261,0.615,-
EZH1_P,261,1.12,0.261,0.615,-
CD81_P,59,1.12,0.261,0.615,-
ARHGEF6_P,42,1.13,0.26,0.615,-
SPA17_P,27,1.13,0.26,0.615,-
DTX2_P,69,1.13,0.259,0.615,-
S100A1_P,71,1.13,0.258,0.615,-
PRKD1_P,101,1.13,0.258,0.615,-
KLF3_P,89,1.13,0.257,0.615,-
BAG1_P,42,1.13,0.256,0.615,-
TNFSF10_P,65,1.14,0.253,0.611,-
CRABP2_P,34,1.15,0.252,0.609,-
SDCBP2_P,71,1.15,0.251,0.608,-
PHB2_P,43,1.15,0.25,0.607,-
RAB10_P,191,1.15,0.25,0.607,-
PTPRM_P,32,1.15,0.25,0.607,-
GABPB2_P,49,1.15,0.248,0.606,-
ERG_P,82,1.16,0.247,0.603,-
ZBTB38_P,80,1.16,0.247,0.603,-
TAF9B_P,63,1.16,0.246,0.603,-
CDH1_P,245,1.16,0.245,0.603,-
PTPN11_P,79,1.16,0.245,0.603,-
KITLG_P,43,1.16,0.244,0.603,-
P2RX7_P,34,1.17,0.243,0.603,-
ZDHHC20_P,117,1.17,0.243,0.603,-
AGAP1_P,53,1.17,0.243,0.603,-
IGFBP6_P,51,1.17,0.242,0.603,-
ZFP36_P,43,1.17,0.241,0.602,-
TGFBRAP1_P,64,1.17,0.241,0.602,-
KLHL31_P,96,1.17,0.241,0.602,-
SGK1_P,47,1.17,0.24,0.602,-
GP6_P,53,1.17,0.24,0.602,-
ZBTB7A_P,58,1.17,0.24,0.602,-
TNNI2_P,137,1.18,0.24,0.602,-
MECOM_P,140,1.18,0.24,0.602,-
RAB3A_P,49,1.18,0.239,0.602,-
IL17RA_P,28,1.18,0.239,0.602,-
AGFG1_P,52,1.18,0.238,0.602,-
CDCA7L_P,45,1.18,0.238,0.602,-
POLR2I_P,135,1.18,0.237,0.602,-
F7_P,35,1.19,0.236,0.601,-
PRKAR1B_P,68,1.19,0.236,0.601,-
IL10RB_P,56,1.19,0.235,0.601,-
GNG12_P,53,1.19,0.234,0.601,-
CGGBP1_P,57,1.19,0.234,0.601,-
PAQR7_P,43,1.19,0.234,0.601,-
RYBP_P,61,1.19,0.234,0.601,-
COPS2_P,54,1.19,0.233,0.601,-
EPC1_P,84,1.2,0.232,0.601,-
MYO9A_P,90,1.2,0.231,0.601,-
ZBTB20_P,49,1.2,0.23,0.601,-
CARD14_P,43,1.2,0.229,0.6,-
ZDHHC7_P,197,1.21,0.228,0.599,-
TBC1D15_P,66,1.21,0.227,0.598,-
MED17_P,44,1.21,0.227,0.598,-
TRIM22_P,111,1.21,0.226,0.598,-
PATZ1_P,192,1.21,0.226,0.598,-
EGLN1_P,130,1.21,0.226,0.598,-
MAPRE3_P,227,1.21,0.225,0.598,-
BTF3_P,120,1.21,0.224,0.598,-
PLD1_P,38,1.22,0.223,0.595,-
SH2B1_P,60,1.22,0.222,0.595,-
UBE2B_P,72,1.22,0.221,0.595,-
GRB14_P,37,1.23,0.221,0.593,-
STK24_P,25,1.23,0.221,0.593,-
EDF1_P,104,1.23,0.22,0.592,-
CAMK2A_P,158,1.23,0.219,0.591,-
ARID4A_P,25,1.23,0.219,0.591,-
WDR77_P,92,1.23,0.219,0.591,-
AKAP9_P,76,1.23,0.218,0.591,-
CTNNB1_P,51,1.23,0.218,0.591,-
ZHX3_P,140,1.23,0.218,0.591,-
FBXW4_P,120,1.23,0.217,0.591,-
PPP1R1A_P,61,1.24,0.217,0.591,-
SLC9A3R1_P,60,1.24,0.217,0.591,-
MYCBP2_P,87,1.24,0.215,0.591,-
TOP2B_P,56,1.24,0.215,0.591,-
SCGB1A1_P,64,1.24,0.215,0.591,-
DDX3X_P,45,1.25,0.212,0.588,-
DAPP1_P,58,1.25,0.212,0.588,-
ADGRV1_P,62,1.25,0.212,0.588,-
RALGPS2_P,56,1.25,0.21,0.588,-
HSPE1_P,59,1.26,0.209,0.588,-
GIPC1_P,79,1.26,0.209,0.588,-
ZBTB4_P,30,1.26,0.209,0.588,-
AFF4_P,122,1.26,0.209,0.588,-
ZNF521_P,197,1.26,0.208,0.588,-
VAV3_P,112,1.26,0.208,0.588,-
CBX6_P,132,1.26,0.207,0.588,-
DEAF1_P,108,1.26,0.207,0.588,-
AIFM2_P,78,1.26,0.207,0.588,-
PKN2_P,78,1.27,0.204,0.587,-
GRB7_P,51,1.27,0.203,0.584,-
FGD5_P,44,1.28,0.202,0.583,-
HBZ_P,129,1.28,0.2,0.58,-
NIF3L1_P,112,1.28,0.2,0.58,-
PDK2_P,73,1.29,0.199,0.579,-
ARAF_P,103,1.29,0.197,0.578,-
NFYB_P,192,1.29,0.197,0.578,-
STK38_P,32,1.29,0.197,0.578,-
OPHN1_P,61,1.29,0.196,0.577,-
LRCH4_P,163,1.29,0.196,0.577,-
PRDM1_P,64,1.29,0.196,0.577,-
SMYD1_P,161,1.29,0.195,0.577,-
PRKACA_P,39,1.3,0.195,0.577,-
FGFR3_P,49,1.3,0.194,0.577,-
MAP3K8_P,71,1.3,0.194,0.577,-
ZNF32_P,113,1.3,0.194,0.577,-
CDC42EP5_P,56,1.3,0.193,0.577,-
ZNF512_P,110,1.3,0.193,0.577,-
WASF2_P,38,1.3,0.192,0.577,-
RAB27B_P,41,1.31,0.192,0.577,-
APPL1_P,101,1.31,0.192,0.577,-
DISP1_P,38,1.31,0.19,0.575,-
ZDHHC13_P,44,1.31,0.19,0.575,-
TNFRSF21_P,47,1.31,0.19,0.575,-
DPYSL3_P,32,1.31,0.189,0.574,-
LTB4R_P,51,1.32,0.188,0.574,-
SND1_P,130,1.32,0.188,0.574,-
MARK2_P,43,1.32,0.188,0.574,-
WNK2_P,115,1.32,0.187,0.572,-
TSPO_P,79,1.32,0.186,0.572,-
ACTB_P,79,1.33,0.185,0.571,-
PIM1_P,391,1.33,0.185,0.57,-
ARF5_P,37,1.33,0.183,0.567,-
HBS1L_P,28,1.33,0.183,0.567,-
TAF4_P,55,1.33,0.182,0.567,-
SNCA_P,49,1.33,0.182,0.567,-
GMFB_P,67,1.34,0.181,0.567,-
ARAP3_P,45,1.34,0.179,0.564,-
MYO18A_P,142,1.35,0.179,0.564,-
CHN1_P,28,1.35,0.177,0.562,-
PATJ_P,29,1.35,0.176,0.56,-
SIPA1L2_P,63,1.35,0.176,0.559,-
ATRIP_P,43,1.35,0.176,0.559,-
RREB1_P,141,1.36,0.175,0.559,-
TEAD1_P,30,1.36,0.174,0.557,-
USF2_P,35,1.36,0.174,0.557,-
SETD2_P,48,1.36,0.174,0.557,-
CAPS_P,135,1.36,0.174,0.557,-
ZFYVE21_P,111,1.36,0.173,0.557,-
DHCR24_P,46,1.36,0.172,0.557,-
GTPBP1_P,65,1.36,0.172,0.557,-
ZNF652_P,81,1.37,0.172,0.557,-
HSPB1_P,54,1.37,0.172,0.557,-
KIF13B_P,67,1.37,0.172,0.557,-
ARNTL_P,62,1.37,0.171,0.557,-
ARHGEF10L_P,91,1.37,0.171,0.557,-
PDZD8_P,42,1.37,0.17,0.555,-
WHSC1_P,74,1.38,0.169,0.555,-
PLEKHM1_P,85,1.38,0.168,0.554,-
SUV39H2_P,75,1.38,0.168,0.553,-
RAPGEF4_P,51,1.38,0.166,0.551,-
ENPP1_P,48,1.39,0.166,0.551,-
DDR2_P,92,1.39,0.165,0.551,-
UNC13B_P,27,1.39,0.164,0.55,-
TLE3_P,47,1.39,0.163,0.55,-
PTK2B_P,29,1.39,0.163,0.55,-
ARHGEF28_P,65,1.4,0.163,0.549,-
ENDOG_P,62,1.4,0.162,0.549,-
GRTP1_P,26,1.4,0.161,0.548,-
RASA4_P,29,1.4,0.161,0.548,-
ZNF750_P,105,1.4,0.161,0.548,-
FABP4_P,104,1.4,0.161,0.547,-
ITGA9_P,35,1.4,0.16,0.547,-
TRIAP1_P,83,1.41,0.159,0.545,-
SOX4_P,58,1.41,0.158,0.544,-
MAPK8_P,40,1.42,0.157,0.543,-
TSC22D1_P,81,1.42,0.156,0.541,-
RASSF6_P,42,1.42,0.156,0.541,-
ZNF438_P,158,1.42,0.155,0.541,-
DCLK1_P,32,1.43,0.153,0.54,-
S100A11_P,80,1.43,0.153,0.54,-
NT5C2_P,52,1.43,0.152,0.538,-
FZD6_P,58,1.43,0.152,0.538,-
AKT1_P,50,1.43,0.152,0.538,-
RAPGEFL1_P,110,1.43,0.151,0.538,-
ARL1_P,66,1.44,0.151,0.538,-
MOV10_P,312,1.44,0.15,0.537,-
JAK1_P,59,1.44,0.15,0.537,-
MRGPRF_P,30,1.44,0.15,0.537,-
TPD52L1_P,79,1.44,0.149,0.537,-
ZNF318_P,45,1.44,0.149,0.537,-
GPSM2_P,65,1.45,0.147,0.531,-
MORC2_P,99,1.45,0.146,0.531,-
NRGN_P,33,1.45,0.146,0.531,-
TXNIP_P,47,1.46,0.145,0.528,-
IDH1_P,55,1.46,0.144,0.527,-
ZYX_P,44,1.46,0.144,0.527,-
PLCL1_P,35,1.46,0.143,0.526,-
SLC12A2_P,28,1.47,0.142,0.524,-
PER2_P,45,1.47,0.141,0.524,-
CDKN2B_P,76,1.48,0.14,0.522,-
EPHA1_P,60,1.48,0.14,0.522,-
IGFBP2_P,76,1.49,0.137,0.519,-
CNKSR3_P,53,1.49,0.136,0.519,-
RHOT1_P,41,1.49,0.135,0.516,-
PLAT_P,35,1.5,0.135,0.516,-
HOPX_P,177,1.5,0.135,0.516,-
GAP43_P,39,1.5,0.134,0.516,-
GRHL1_P,188,1.5,0.134,0.516,-
PAK6_P,39,1.5,0.134,0.515,-
TAPT1_P,70,1.5,0.133,0.513,-
PPIC_P,37,1.5,0.133,0.513,-
AIFM1_P,82,1.5,0.133,0.513,-
DTNA_P,29,1.51,0.132,0.513,-
ZNF532_P,78,1.51,0.131,0.512,-
BRMS1L_P,125,1.51,0.131,0.512,-
SETD3_P,192,1.51,0.131,0.512,-
MYO6_P,26,1.51,0.13,0.512,-
POMC_P,44,1.51,0.13,0.512,-
KALRN_P,60,1.51,0.13,0.512,-
ARHGAP24_P,39,1.52,0.129,0.512,-
LRRK2_P,41,1.52,0.127,0.512,-
BARD1_P,125,1.52,0.127,0.512,-
TRPS1_P,62,1.53,0.126,0.511,-
INSR_P,61,1.53,0.126,0.511,-
AMBP_P,37,1.53,0.126,0.511,-
DMD_P,211,1.53,0.125,0.51,-
TADA2B_P,130,1.53,0.125,0.51,-
PRKAG1_P,38,1.53,0.125,0.51,-
TACSTD2_P,68,1.54,0.124,0.51,-
